,ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
111,2023-02-10 00:00:00+00:00,35,2,3080,111.7,112.87,111.39,111.92,1054144,EA
112,2023-02-13 00:00:00+00:00,35,2,3078,111.5,113.41,111.42,113.3,935291,EA
113,2023-02-14 00:00:00+00:00,35,2,3079,113.01,113.01,111.59,112.29,961530,EA
114,2023-02-15 00:00:00+00:00,35,2,3073,112.25,113.37,111.15,113.2,668234,EA
115,2023-02-16 00:00:00+00:00,35,2,3067,113.36,113.36,111.4,111.92,1128449,EA
116,2023-02-17 00:00:00+00:00,35,2,3066,111.5,112.46,110.73,111.86,1838394,EA
117,2023-02-21 00:00:00+00:00,35,2,3066,111.1,112.23,111.01,111.7,1129508,EA
118,2023-02-22 00:00:00+00:00,35,2,3067,112.0,112.5,111.39,112.1,955535,EA
119,2023-02-23 00:00:00+00:00,35,2,3068,112.45,112.45,110.2,111.61,815926,EA
120,2023-02-24 00:00:00+00:00,35,2,3069,110.37,110.37,109.45,109.9,764196,EA
121,2023-02-27 00:00:00+00:00,35,2,3059,110.01,111.25,110.01,111.1,878676,EA
122,2023-02-28 00:00:00+00:00,35,2,3059,110.85,111.24,110.47,111.0,1621493,EA
123,2023-03-01 00:00:00+00:00,35,2,3058,110.91,111.03,109.72,110.2,946101,EA
124,2023-03-02 00:00:00+00:00,35,2,3056,110.34,112.66,110.24,111.94,975345,EA
125,2023-03-03 00:00:00+00:00,35,2,3055,112.84,113.2,111.94,112.84,756060,EA
126,2023-03-06 00:00:00+00:00,35,2,3056,113.15,114.39,112.66,113.31,792612,EA
127,2023-03-07 00:00:00+00:00,35,2,3055,113.27,113.63,111.6,111.77,810573,EA
128,2023-03-08 00:00:00+00:00,35,2,3056,111.91,112.55,111.79,111.82,546788,EA
129,2023-03-09 00:00:00+00:00,35,2,3057,112.06,112.78,110.3,110.3,1102870,EA
130,2023-03-10 00:00:00+00:00,35,2,3057,110.69,111.88,108.92,108.92,1071081,EA
131,2023-03-13 00:00:00+00:00,35,2,3046,109.26,110.98,108.51,110.45,1027689,EA
132,2023-03-14 00:00:00+00:00,35,2,3046,110.18,112.04,110.17,111.48,920147,EA
133,2023-03-15 00:00:00+00:00,35,2,3047,110.5,112.12,110.5,111.98,1361918,EA
134,2023-03-16 00:00:00+00:00,35,2,3045,111.3,113.79,110.91,113.4,886187,EA
135,2023-03-17 00:00:00+00:00,35,2,3047,113.0,114.05,112.89,113.0,1576263,EA
136,2023-03-20 00:00:00+00:00,35,2,3045,113.0,114.25,113.0,113.52,796809,EA
137,2023-03-21 00:00:00+00:00,35,2,3048,113.98,115.145,113.11,114.44,974842,EA
138,2023-03-22 00:00:00+00:00,35,2,3048,115.08,115.1,112.95,112.95,831275,EA
139,2023-03-23 00:00:00+00:00,35,2,3050,113.16,116.6,113.16,116.0,1071863,EA
140,2023-03-24 00:00:00+00:00,35,2,3053,115.98,119.21,115.98,119.0,1076575,EA
141,2023-03-27 00:00:00+00:00,35,2,3051,118.82,119.4,118.05,118.64,1077267,EA
142,2023-03-28 00:00:00+00:00,35,2,3048,117.88,118.34,117.37,118.04,630224,EA
143,2023-03-29 00:00:00+00:00,35,2,3050,118.0,120.54,117.91,119.18,772354,EA
144,2023-03-30 00:00:00+00:00,35,2,3056,120.0,120.29,118.59,118.63,909655,EA
145,2023-03-31 00:00:00+00:00,35,2,3046,119.1,120.53,118.63,119.66,924989,EA
146,2023-04-03 00:00:00+00:00,35,2,3048,120.0,121.65,119.6,121.14,940222,EA
147,2023-04-04 00:00:00+00:00,35,2,3047,121.16,125.47,121.16,125.11,1430673,EA
148,2023-04-05 00:00:00+00:00,35,2,3044,124.38,126.48,124.38,126.48,1286314,EA
149,2023-04-06 00:00:00+00:00,35,2,3041,125.44,126.05,124.59,124.59,864762,EA
150,2023-04-10 00:00:00+00:00,35,2,3041,124.79,125.96,123.74,125.96,512705,EA
151,2023-04-11 00:00:00+00:00,35,2,3042,124.74,126.25,124.74,125.94,558421,EA
152,2023-04-12 00:00:00+00:00,35,2,3041,125.84,127.18,125.4,126.14,636798,EA
153,2023-04-13 00:00:00+00:00,35,2,3040,126.06,128.72,125.68,128.29,798863,EA
154,2023-04-14 00:00:00+00:00,35,2,3037,127.11,128.5,127.11,127.87,644978,EA
155,2023-04-17 00:00:00+00:00,35,2,3032,127.76,128.425,127.14,128.03,629716,EA
156,2023-04-18 00:00:00+00:00,35,2,3034,128.0,129.38,127.825,129.17,665515,EA
157,2023-04-19 00:00:00+00:00,35,2,3034,128.42,128.88,126.98,128.22,456538,EA
158,2023-04-20 00:00:00+00:00,35,2,3036,127.76,129.58,127.76,129.36,659522,EA
159,2023-04-21 00:00:00+00:00,35,2,3036,128.0,130.12,128.0,129.0,812342,EA
160,2023-04-24 00:00:00+00:00,35,2,3035,129.11,129.64,128.22,129.56,544931,EA
161,2023-04-25 00:00:00+00:00,35,2,3031,128.15,129.87,128.15,128.54,555178,EA
162,2023-04-26 00:00:00+00:00,35,2,3032,129.43,129.43,124.13,125.15,1434809,EA
163,2023-04-27 00:00:00+00:00,35,2,3033,124.44,126.73,123.49,126.5,1003184,EA
164,2023-04-28 00:00:00+00:00,35,2,3031,125.65,127.71,125.65,127.43,921772,EA
165,2023-05-01 00:00:00+00:00,35,2,3028,127.25,127.67,126.35,126.42,645305,EA
166,2023-05-02 00:00:00+00:00,35,2,3028,127.33,128.19,124.74,126.0,724257,EA
167,2023-05-03 00:00:00+00:00,35,2,3030,126.16,126.81,124.82,125.38,743556,EA
168,2023-05-04 00:00:00+00:00,35,2,3030,125.99,126.01,123.54,123.54,918038,EA
169,2023-05-05 00:00:00+00:00,35,2,3026,124.99,125.66,123.27,124.94,1047695,EA
170,2023-05-08 00:00:00+00:00,35,2,3026,125.43,126.17,124.3,126.08,832919,EA
171,2023-05-09 00:00:00+00:00,35,2,3027,125.01,131.34,124.5,128.51,1146785,EA
172,2023-05-10 00:00:00+00:00,35,2,3028,128.33,129.99,122.93,126.0,1598743,EA
173,2023-05-11 00:00:00+00:00,35,2,3032,124.06,126.74,124.06,125.37,1491096,EA
174,2023-05-12 00:00:00+00:00,35,2,3032,125.6,126.76,124.74,125.47,980164,EA
175,2023-05-15 00:00:00+00:00,35,2,3028,125.47,126.01,123.88,124.89,751920,EA
176,2023-05-16 00:00:00+00:00,35,2,3028,124.02,125.55,123.99,125.55,791610,EA
177,2023-05-17 00:00:00+00:00,35,2,3030,124.2,126.01,122.13,125.24,1228307,EA
178,2023-05-18 00:00:00+00:00,35,2,3031,125.61,127.0,124.42,127.0,927745,EA
179,2023-05-19 00:00:00+00:00,35,2,3027,127.0,127.3,125.105,125.22,1122925,EA
180,2023-05-22 00:00:00+00:00,35,2,3026,125.28,126.7,124.65,125.16,631995,EA
181,2023-05-23 00:00:00+00:00,35,2,3027,125.0,125.6,124.06,125.16,816208,EA
182,2023-05-24 00:00:00+00:00,35,2,3025,124.37,126.12,124.37,125.32,565454,EA
183,2023-05-25 00:00:00+00:00,35,2,3025,125.0,126.01,124.05,125.4,802759,EA
184,2023-05-26 00:00:00+00:00,35,2,3027,125.4,126.86,124.48,126.8,838310,EA
185,2023-05-30 00:00:00+00:00,35,2,3027,126.38,127.4,126.1,126.52,973206,EA
186,2023-05-31 00:00:00+00:00,35,2,3026,126.5,128.43,126.19,128.0,1334791,EA
187,2023-06-01 00:00:00+00:00,35,2,3024,128.01,128.58,127.3,127.59,707507,EA
188,2023-06-02 00:00:00+00:00,35,2,3023,127.58,128.29,126.47,127.99,859430,EA
189,2023-06-05 00:00:00+00:00,35,2,3023,126.93,128.18,126.6,127.02,952117,EA
190,2023-06-06 00:00:00+00:00,35,2,3019,127.32,128.16,126.97,127.61,792178,EA
191,2023-06-07 00:00:00+00:00,35,2,3019,127.01,128.7,125.44,126.31,917571,EA
192,2023-06-08 00:00:00+00:00,35,2,3017,126.24,128.59,126.24,127.26,788662,EA
193,2023-06-09 00:00:00+00:00,35,2,3014,127.13,127.25,125.82,126.08,895088,EA
194,2023-06-12 00:00:00+00:00,35,2,3014,125.95,126.18,125.285,125.5,975170,EA
195,2023-06-13 00:00:00+00:00,35,2,3015,125.77,127.58,125.68,127.22,733724,EA
196,2023-06-14 00:00:00+00:00,35,2,3017,126.9,128.51,126.53,128.34,753485,EA
197,2023-06-15 00:00:00+00:00,35,2,3014,127.99,129.05,127.695,128.77,822236,EA
198,2023-06-16 00:00:00+00:00,35,2,3015,129.37,130.0,128.2,128.98,1810507,EA
199,2023-06-20 00:00:00+00:00,35,2,3012,128.65,128.66,126.23,126.37,883730,EA
200,2023-06-21 00:00:00+00:00,35,2,3014,126.1,126.48,124.0,124.02,1170092,EA
201,2023-06-22 00:00:00+00:00,35,2,3015,124.32,125.93,124.01,125.22,660535,EA
202,2023-06-23 00:00:00+00:00,35,2,3015,125.17,125.79,124.65,125.45,1125570,EA
203,2023-06-26 00:00:00+00:00,35,2,3014,125.03,127.35,124.71,126.99,640387,EA
204,2023-06-27 00:00:00+00:00,35,2,3017,126.67,131.9,126.67,131.9,984453,EA
205,2023-06-28 00:00:00+00:00,35,2,3020,131.12,132.86,129.92,131.38,967775,EA
206,2023-06-29 00:00:00+00:00,35,2,3023,130.88,130.88,128.81,130.35,654460,EA
207,2023-06-30 00:00:00+00:00,35,2,3025,131.48,131.73,129.6,129.7,860822,EA
208,2023-07-03 00:00:00+00:00,35,2,3024,129.52,131.0,128.9,130.38,422102,EA
209,2023-07-05 00:00:00+00:00,35,2,3025,130.19,130.54,129.13,129.93,757110,EA
210,2023-07-06 00:00:00+00:00,35,2,3023,128.63,130.97,128.63,130.97,772600,EA
211,2023-07-07 00:00:00+00:00,35,2,3020,129.77,131.27,128.57,129.08,796005,EA
212,2023-07-10 00:00:00+00:00,35,2,3019,130.49,131.42,129.21,130.42,1018029,EA
213,2023-07-11 00:00:00+00:00,35,2,3014,130.54,139.31,130.5,137.5,1876758,EA
214,2023-07-12 00:00:00+00:00,35,2,3013,137.08,138.17,134.78,135.45,1104662,EA
215,2023-07-13 00:00:00+00:00,35,2,3017,134.83,137.5,134.83,137.13,805034,EA
216,2023-07-14 00:00:00+00:00,35,2,3017,136.27,137.875,136.05,136.82,536528,EA
217,2023-07-17 00:00:00+00:00,35,2,3013,137.48,140.3,137.48,138.0,1030948,EA
218,2023-07-18 00:00:00+00:00,35,2,3015,137.85,138.94,137.33,138.8,726970,EA
219,2023-07-19 00:00:00+00:00,35,2,3015,138.11,139.58,136.69,136.84,1028601,EA
220,2023-07-20 00:00:00+00:00,35,2,3014,136.07,138.24,135.94,137.34,822972,EA
221,2023-07-21 00:00:00+00:00,35,2,3010,137.6,138.19,136.31,136.31,2182999,EA
222,2023-07-24 00:00:00+00:00,35,2,3011,137.35,137.95,136.79,137.76,557999,EA
223,2023-07-25 00:00:00+00:00,35,2,3012,137.76,139.79,137.1,139.57,586010,EA
224,2023-07-26 00:00:00+00:00,35,2,3013,139.01,139.57,137.87,138.2,790155,EA
225,2023-07-27 00:00:00+00:00,35,2,3012,139.09,140.18,137.02,137.74,811081,EA
226,2023-07-28 00:00:00+00:00,35,2,3008,137.53,138.58,137.15,137.15,685084,EA
227,2023-07-31 00:00:00+00:00,35,2,3007,139.23,139.23,135.84,137.17,920296,EA
228,2023-08-01 00:00:00+00:00,35,2,3010,136.71,137.65,128.7,131.12,903912,EA
229,2023-08-02 00:00:00+00:00,35,2,3007,129.4,131.8,125.46,126.6,1801295,EA
230,2023-08-03 00:00:00+00:00,35,2,3007,126.31,126.88,123.72,123.84,1377671,EA
231,2023-08-04 00:00:00+00:00,35,2,3004,124.01,124.58,122.475,122.74,1132380,EA
232,2023-08-07 00:00:00+00:00,35,2,3001,123.65,124.65,122.4,123.95,850830,EA
233,2023-08-08 00:00:00+00:00,35,2,3001,123.75,123.75,122.3,122.3,872583,EA
234,2023-08-09 00:00:00+00:00,35,2,3001,122.61,123.2,121.4,122.18,930208,EA
235,2023-08-10 00:00:00+00:00,35,2,3001,122.87,123.67,121.51,121.51,703158,EA
236,2023-08-11 00:00:00+00:00,35,2,3001,122.1,122.92,121.06,122.92,732915,EA
237,2023-08-14 00:00:00+00:00,35,2,2999,122.32,123.53,121.77,122.3,774598,EA
238,2023-08-15 00:00:00+00:00,35,2,2999,121.83,122.4,121.21,121.37,751884,EA
239,2023-08-16 00:00:00+00:00,35,2,2997,120.41,121.6,120.0,120.6,749331,EA
240,2023-08-17 00:00:00+00:00,35,2,2999,119.84,120.63,118.16,118.16,887479,EA
241,2023-08-18 00:00:00+00:00,35,2,3000,118.99,119.42,117.8,118.19,815607,EA
242,2023-08-21 00:00:00+00:00,35,2,3002,118.74,119.07,117.8,118.6,644310,EA
243,2023-08-22 00:00:00+00:00,35,2,3005,118.6,119.7,118.6,119.43,743182,EA
244,2023-08-23 00:00:00+00:00,35,2,3006,119.65,121.58,119.65,121.32,816326,EA
245,2023-08-24 00:00:00+00:00,35,2,3001,121.33,122.4,119.3,119.97,720379,EA
246,2023-08-25 00:00:00+00:00,35,2,3001,119.52,120.49,118.99,119.72,749740,EA
247,2023-08-28 00:00:00+00:00,35,2,3002,120.07,120.59,119.73,120.12,552589,EA
248,2023-08-29 00:00:00+00:00,35,2,3001,119.49,121.365,119.49,120.96,719199,EA
249,2023-08-30 00:00:00+00:00,35,2,3001,121.08,121.66,120.48,120.72,797602,EA
250,2023-08-31 00:00:00+00:00,35,2,3002,120.55,121.04,119.07,119.98,1863253,EA
251,2023-09-01 00:00:00+00:00,35,2,2999,121.0,122.015,119.52,120.54,1120879,EA
252,2023-09-05 00:00:00+00:00,35,2,2998,119.45,122.44,119.45,122.44,731588,EA
253,2023-09-06 00:00:00+00:00,35,2,2997,121.01,121.47,119.82,120.71,952035,EA
254,2023-09-07 00:00:00+00:00,35,2,2994,120.64,121.68,120.26,120.94,831881,EA
255,2023-09-08 00:00:00+00:00,35,2,2994,120.95,122.23,120.53,121.5,725224,EA
256,2023-09-11 00:00:00+00:00,35,2,2992,122.5,123.49,121.77,123.49,875294,EA
257,2023-09-12 00:00:00+00:00,35,2,2993,122.08,123.2,120.6,121.32,901763,EA
258,2023-09-13 00:00:00+00:00,35,2,2997,122.33,122.69,121.03,121.5,2013976,EA
259,2023-09-14 00:00:00+00:00,35,2,2999,121.84,123.59,121.32,123.31,1809251,EA
260,2023-09-15 00:00:00+00:00,35,2,3000,123.03,123.23,120.15,120.15,3551878,EA
261,2023-09-18 00:00:00+00:00,35,2,3002,120.47,121.26,120.01,120.6,1723245,EA
262,2023-09-19 00:00:00+00:00,35,2,3004,121.0,121.48,120.12,120.65,1697792,EA
263,2023-09-20 00:00:00+00:00,35,2,3007,121.32,121.87,120.21,120.8,549339,EA
264,2023-09-21 00:00:00+00:00,35,2,3007,120.44,120.45,118.75,118.75,778281,EA
265,2023-09-22 00:00:00+00:00,35,2,3007,118.42,120.16,118.42,118.9,775564,EA
266,2023-09-25 00:00:00+00:00,35,2,3006,118.44,119.72,118.31,119.42,503882,EA
267,2023-09-26 00:00:00+00:00,35,2,3001,119.32,119.4,118.22,118.41,587450,EA
268,2023-09-27 00:00:00+00:00,35,2,3009,118.38,118.94,117.48,118.1,541483,EA
269,2023-09-28 00:00:00+00:00,35,2,3020,118.2,120.07,117.65,119.32,626870,EA
270,2023-09-29 00:00:00+00:00,35,2,3022,119.99,120.81,119.14,120.42,716230,EA
271,2023-10-02 00:00:00+00:00,35,2,3022,120.95,120.99,119.37,119.72,600195,EA
272,2023-10-03 00:00:00+00:00,35,2,3019,119.9,120.39,118.59,119.5,707943,EA
273,2023-10-04 00:00:00+00:00,35,2,3020,119.99,120.89,118.7,120.61,900075,EA
274,2023-10-05 00:00:00+00:00,35,2,3022,120.3,121.235,119.62,120.67,585750,EA
275,2023-10-06 00:00:00+00:00,35,2,3023,120.79,123.48,120.0,122.9,772416,EA
276,2023-10-09 00:00:00+00:00,35,2,3019,121.54,124.81,121.53,124.45,640368,EA
277,2023-10-10 00:00:00+00:00,35,2,3019,124.82,129.1,124.6,127.93,1494549,EA
278,2023-10-11 00:00:00+00:00,35,2,3021,128.2,130.03,127.49,130.0,906521,EA
279,2023-10-12 00:00:00+00:00,35,2,3020,130.02,132.89,129.06,131.42,1067071,EA
280,2023-10-13 00:00:00+00:00,35,2,3017,131.57,132.49,130.36,131.6,715317,EA
281,2023-10-16 00:00:00+00:00,35,2,3010,131.94,132.97,130.99,131.2,1016210,EA
282,2023-10-17 00:00:00+00:00,35,2,3009,130.35,131.86,130.06,130.46,949399,EA
283,2023-10-18 00:00:00+00:00,35,2,3009,130.9,132.2,130.12,130.34,730826,EA
284,2023-10-19 00:00:00+00:00,35,2,3009,129.17,130.62,127.8,127.8,849994,EA
285,2023-10-20 00:00:00+00:00,35,2,3007,128.51,129.19,127.36,127.62,835230,EA
286,2023-10-23 00:00:00+00:00,35,2,3005,127.7,127.85,126.185,126.61,614629,EA
287,2023-10-24 00:00:00+00:00,35,2,3002,127.01,127.88,126.34,126.51,563287,EA
288,2023-10-25 00:00:00+00:00,35,2,3001,127.3,127.77,125.04,125.04,613392,EA
289,2023-10-26 00:00:00+00:00,35,2,3002,125.51,126.07,123.12,123.81,899940,EA
290,2023-10-27 00:00:00+00:00,35,2,3004,124.78,124.78,122.24,123.07,768176,EA
291,2023-10-30 00:00:00+00:00,35,2,3003,122.89,123.5,119.93,121.31,1097425,EA
292,2023-10-31 00:00:00+00:00,35,2,2999,121.06,124.48,121.05,123.92,959667,EA
293,2023-11-01 00:00:00+00:00,35,2,2999,123.6,132.95,122.46,131.0,1048678,EA
294,2023-11-02 00:00:00+00:00,35,2,3000,130.15,130.9,126.97,128.3,1464907,EA
295,2023-11-03 00:00:00+00:00,35,2,2999,128.23,129.75,126.78,129.15,1092245,EA
296,2023-11-06 00:00:00+00:00,35,2,2993,129.02,129.96,128.21,129.27,749451,EA
297,2023-11-07 00:00:00+00:00,35,2,2991,129.2,131.18,129.2,129.73,707881,EA
298,2023-11-08 00:00:00+00:00,35,2,2993,130.0,131.15,129.98,130.95,800384,EA
299,2023-11-09 00:00:00+00:00,35,2,2996,129.64,132.41,129.64,131.3,989552,EA
